commit|date|message|createdFilesCount|deletedFilesCount|updatedFilesCount|typesCount|methodsCount|fieldsCount|deprecatedAnnotationsCount|checkoutTime|apiTime|diffTime|breakingChangesCount|breakingChanges
ba0e833f2e84baa310583f75b71ae727bea5183a|Sat Aug 24 01:23:59 CEST 2013|Fix broken test name that prevents test from running. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51318709|0|0|0|353|3129|282|112|21|2|6|0|
c8fb5480bf698f28da3f1b3836d7c71e5e56d504|Sat Aug 24 01:24:57 CEST 2013|mark AbstractService.startAndWait()/stopAndWait() as non-final due to test breakages ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51323441|0|0|1|353|3129|282|112|20|52|5|0|
31e1f16989ec41b360b074caebdc58e0117ecf68|Wed Aug 28 23:51:52 CEST 2013|Replace CharMatcher.WHITESPACE by a much faster implementation as it doesn't deserve to be slowed down by division. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51342342|0|0|1|353|3129|282|112|21|11|5|0|
482848d14e77c09a3b91750b465ff599bcbd9915|Thu Aug 29 00:07:04 CEST 2013|Adding missing dependency. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51434507|0|0|0|353|3129|282|112|22|2|5|0|
04b19402351c764c7c8d915d98783db02444724c|Thu Aug 29 00:16:18 CEST 2013|Miscellaneous cleanups: - Add spaces between keywords and parentheses (e.g., "for(" -> "for ("), fixing up some indentation and missing braces along the way. - Declare Platform classes as final, and add private constructors. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51540900|0|0|2|353|3129|282|112|24|52|8|0|
1174bca02b652b051007b51c6a7b6ef44561e6de|Thu Aug 29 00:25:26 CEST 2013|Bring @GwtCompatible annotations into line with reality. Future CL 51540044 will add tests to verify this automatically. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51547670|0|0|2|353|3129|282|112|30|54|5|0|
e0909001c161a50dd4d1dbb754b12d15dfda99b6|Thu Aug 29 00:29:30 CEST 2013|Change ByteSource.concat and CharSource.concat to not blow up on infinite Iterables. This also helps users whose Iterables actually eagerly load data to create sources when iterated, though ideally they shouldn't be doing that.|0|0|4|353|3129|282|112|22|58|5|0|
cc75db0727f283900fe601fc2905fa0b220c46b2|Fri Aug 30 19:05:35 CEST 2013|Second guess CL 43477677's de-@Beta-fication of allAsList and successfulAsList. There are still issues to settle: http://code.google.com/p/guava-libraries/issues/detail?id=1519 ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51620880|0|0|1|353|3129|282|112|22|54|6|0|
d0f71799a44d004a1ce837b2ffa434699dd59c4b|Wed Sep 04 23:44:53 CEST 2013|Avoid array allocation in HashCode.writeToBytes(). ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51848312|0|0|1|353|3129|282|112|19|18|5|0|
ef35fa6ce1d48e12c3e98fa8587758209cf6509c|Fri Sep 06 23:17:16 CEST 2013|Remove compare(boolean, boolean), which has been renamed to compareFalseFirst. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51892007|0|0|1|353|3128|282|111|19|35|5|1|BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.collect.ComparisonChain.compare(boolean,boolean), newSymbol=]
f995641f6ef5f09c5484f5ce5bd2a805608491f9|Fri Sep 06 23:21:10 CEST 2013|Make it obvious that RateLimiter can handle < 1 qps. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51961102|0|0|1|353|3128|282|111|22|15|7|0|
12d6c72b83c3253b84d3c02e12be884d0930f5c3|Fri Sep 06 23:22:09 CEST 2013|Update Guava pom.xml files to version 16.0-SNAPSHOT. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=51967518|0|0|0|353|3128|282|111|22|2|5|0|
d56e501e83d6c17b3a2cf0524f797a4b5f38fdbd|Tue Sep 10 22:49:32 CEST 2013|Use @link and @linkplain in Objects.firstNonNull() javadocs.|0|0|1|353|3128|282|111|20|9|5|0|
23bdab2632a91b8a731f5ae977e617d5edb80d75|Tue Sep 10 22:53:41 CEST 2013|Change PathByteSource in MoreFiles to not use Files.readAllBytes() for its read() method, as Files.readAllBytes() creates 2 unnecessary copies of the byte array the file is read into in the normal case where the file doesn't change size.|0|0|2|353|3128|282|111|19|51|7|0|
578686226d7245be5f72dc3007c8e29217ecbfc8|Fri Sep 13 17:14:43 CEST 2013|Introduce the SubscriberExceptionHandler. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=52250001|2|0|3|355|3133|282|111|22|69|5|0|
7d9ac453a5fdea0e0a0b99500814107b4fa47098|Fri Sep 13 19:00:12 CEST 2013|Add @since tags and nitpick Javadoc formatting from CL 52250001. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=52286822|0|0|4|355|3133|282|111|21|62|7|0|
95f8cde53603cd02c212e279c64f87caa5c6dc94|Mon Sep 16 20:16:08 CEST 2013|Fix medium-hanging rawtypes warnings. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=52391647|0|0|3|355|3133|282|111|20|60|9|0|
af79a1939d2900ecaae92a5538760369eaa60b9b|Wed Sep 18 20:57:58 CEST 2013|Change all the reference to event handler to event subscriber. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=52404442|4|4|5|355|3133|282|111|26|64|5|0|
778a05680b6b0695214799dbb95f08d29223ec27|Mon Sep 23 21:19:45 CEST 2013|Make EvictingQueue serializable. See https://code.google.com/p/guava-libraries/issues/detail?id=1537 ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=52532527|0|0|1|355|3133|282|111|20|39|6|0|
9ac12a96ec8d14c925ee9ad145fe17dbc3078d63|Mon Sep 23 21:21:00 CEST 2013|Fix argument order in Futures sample code. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=52670595|0|0|1|355|3133|282|111|22|53|6|0|
0df4992de1bb83630e13594410b0ad73409d1948|Mon Sep 30 15:56:45 CEST 2013|Optimize Ascii#toUpperCase and Ascii#toLowerCase. Don't recreate a String if the input String is already upper-cased/lower-cased. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53066382|0|0|1|355|3133|282|111|20|9|5|0|
c3c3bad0804af06d390856b5a6c468ca2b54ac2f|Mon Sep 30 16:06:29 CEST 2013|Verify that listeningDecorator does not decorate simple tasks submitted with execute(): http://stackoverflow.com/a/19009309/28465 ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53264107|0|0|0|355|3133|282|111|20|2|5|0|
7fbd3fa9fa13234e1d11d69df0366125f2fdede2|Mon Sep 30 16:16:04 CEST 2013|Ensure that AbstractIterator does not hold onto its next reference after it has been returned by next(). ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53283705|0|0|2|355|3133|282|111|21|40|8|0|
e301bb7064b1c7f23485060408c48149cf9e8374|Mon Sep 30 16:25:51 CEST 2013|Make it possible to use class path to retrieve non-top level classes. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53297583|0|0|1|355|3134|282|111|22|48|4|0|
f53fc5e4b2d8d53ba04cc4c07d1fd894b02f40ef|Mon Sep 30 16:30:37 CEST 2013|Followup javadoc changes. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53298273|0|0|1|355|3134|282|111|18|53|5|0|
8cabed4d21b40949aa6a9fd9f34ced54c6445a6a|Mon Sep 30 16:39:51 CEST 2013|Move htmlEscaper to the top. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53344665|0|0|1|355|3134|282|111|20|5|7|0|
ed3d044ad485fa09b424f26810b123b872a9270f|Mon Sep 30 19:00:25 CEST 2013|Update ChainingListenableFuture docs to explain why the UndeclaredThrowableException special case exists and why it is no longer necessary. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53489160|0|0|1|355|3134|282|111|19|53|5|0|
5979791fe88d3b5c6aaa265e20ad40701aa4aff4|Tue Oct 01 23:35:02 CEST 2013|Include common.xml's package-info in Guava. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53568852|0|0|0|355|3134|282|111|20|2|5|0|
b29b2638d82f57433f2cc5fcf7ecf6d6b3f4c419|Thu Oct 03 17:01:27 CEST 2013|Add function to return the number of boolean values that are true from a variable length boolean input. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53643457|0|0|1|355|3135|282|111|19|13|5|0|
10e33c03a6d68fe1404aa721a4a7e37c1e63c43b|Fri Oct 04 18:10:45 CEST 2013|Add a couple @since tags for recent additions. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53671037|0|0|2|355|3135|282|111|21|62|5|0|
d88df71d5ff0dfdda5e2cb557fca81164df0578b|Fri Oct 04 18:19:11 CEST 2013|Clone c.g.protobuf.Utf8 to c.g.common.io.Utf8 and add new utf8Length(String) static method. Callers will be migrated in future changes. It is currently unknown whether protobuf itself will be able to depend on Guava. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53696008|1|0|0|356|3138|282|111|23|7|5|0|
8c7fbd6d742eefad76a61442f4d78d37d9e5079c|Fri Oct 04 18:24:08 CEST 2013|Remove or hide APIs scheduled for deletion in Guava 16. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53732502|0|1|18|352|3110|282|92|26|97|7|14|BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.io.BaseEncoding.encodingStream(com.google.common.io.OutputSupplier<? extends java.io.Writer>), newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.io.ByteStreams.asByteSource(byte[]), newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.collect.Range.asSet(com.google.common.collect.DiscreteDomain<C>), newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.io.CharStreams.asCharSource(java.lang.String), newSymbol=],BC[kind=TYPE_REMOVED, impactedSymbol=com.google.common.hash.HashCodes, newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.hash.PrimitiveSink.putString(java.lang.CharSequence), newSymbol=],BC[kind=TYPE_REMOVED, impactedSymbol=com.google.common.collect.Constraint, newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.hash.Funnels.stringFunnel(), newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.io.FileBackedOutputStream.getSupplier(), newSymbol=],BC[kind=TYPE_REMOVED, impactedSymbol=com.google.common.collect.Constraints, newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.hash.Hasher.putString(java.lang.CharSequence), newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.io.BaseEncoding.decodingStream(com.google.common.io.InputSupplier<? extends java.io.Reader>), newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.hash.HashFunction.hashString(java.lang.CharSequence), newSymbol=],BC[kind=TYPE_REMOVED, impactedSymbol=com.google.common.collect.GenericMapMaker, newSymbol=]
1b81d3d68f71026fb81acc923e7424707ae50f95|Fri Oct 04 18:28:18 CEST 2013|Fix low-hanging rawtypes warnings in javatests. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53733108|0|0|0|352|3110|282|92|28|2|7|0|
57e66d83a43c65827468ba2a7f5af550097d1bc3|Sat Oct 05 00:45:46 CEST 2013|Added more javadoc to AbstractPackageSanityTests for Guava bug 1535 ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53743498|0|0|0|352|3110|282|92|21|2|5|0|
7f6521c18e86cc7467b9a8aed8fb6a77342fd8b9|Mon Oct 07 19:48:35 CEST 2013|Fix failure in MapsTest with coming-soon jdk. I couldn't restrain myself from renaming sizeOf.|0|0|0|352|3110|282|92|18|2|5|0|
d339b8b42b44c4f11f6a74cc127b38132d1034df|Mon Oct 14 18:48:26 CEST 2013|Delete ForwardingService.  it has been deprecated for two guava releases now so i think it is time to drive the stake through the heart of this beast. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53861773|0|1|0|351|3093|282|87|20|2|7|1|BC[kind=TYPE_REMOVED, impactedSymbol=com.google.common.util.concurrent.ForwardingService, newSymbol=]
ae827772191979fab74a46f64425187d747d1aa5|Mon Oct 14 18:54:08 CEST 2013|Rename methods in the new Utf8 class, rewrite some javadoc, and a few very small code improvements.|0|0|1|351|3093|282|87|18|8|5|3|BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.base.Utf8.isValidUtf8(byte[],int,int), newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.base.Utf8.utf8Length(java.lang.CharSequence), newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.base.Utf8.isValidUtf8(byte[]), newSymbol=]
1062b4a17750aff3005ce5a57ec6a8002cc840ad|Mon Oct 14 18:59:05 CEST 2013|Document compare() methods to point out their JDK equivalents. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53930986|0|0|8|351|3093|282|87|27|33|5|0|
433f64828909352f32b20450880824b52f947e35|Mon Oct 14 19:14:09 CEST 2013|Port protobuf's UtfDecodingBenchmark for Utf8. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=54140446|0|0|0|351|3093|282|87|23|2|5|0|
a9ab3b8fcedba375d8f64e89a4aeba02a508de95|Mon Oct 14 19:19:13 CEST 2013|And let's rename Utf8.length() one more time, this time to Utf8.encodedLength(). From here on out we really should rename this method no more than once a week. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=54213513|0|0|1|351|3093|282|87|19|7|6|1|BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.base.Utf8.length(java.lang.CharSequence), newSymbol=]
a3c6d2e03dd0afa4d13574094611639675dbc576|Mon Oct 14 19:23:26 CEST 2013|Instead of just tracking our state via 2 integers in ServiceManager.State track all current service states via a Multimap<State, Service>.|0|0|1|351|3093|282|87|20|69|5|0|
aeeec807bd606f5db4845ec95a788857bb2cc4c9|Tue Oct 15 15:42:08 CEST 2013|Fixed the javadoc of RangeSet. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=54694622|0|0|1|351|3093|282|87|21|40|5|0|
0ca8ce566c15916295bd1301c32640be12192714|Wed Oct 16 00:53:32 CEST 2013|Remove the use of deprecated Service methods from the Abstract*Service test cases.|0|0|0|351|3093|282|87|19|2|6|0|
0200297294546709ca6d6c028651a297451046fd|Wed Oct 16 00:58:11 CEST 2013|Shuffling from internal-only change. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=54791037|0|0|1|351|3093|282|87|19|38|5|0|
f83bd3a20f06dd9b3ab788f8ae8f661555ba49c8|Thu Oct 17 19:04:50 CEST 2013|Mark CartesianList as RandomAccess. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=54897081|0|0|1|351|3093|282|87|19|40|5|0|
6b3b405c4a1da01f308851207970248803b6d807|Wed Oct 23 20:45:28 CEST 2013|Micro-optimize, especially for runs of ASCII. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55130107|0|0|1|351|3093|282|87|21|9|7|0|
4ba03ac7acad8f1d24e88e65b2aa9c721e6f6d11|Wed Oct 23 20:55:28 CEST 2013|Add benchmarks for Utf8.length.|0|0|0|351|3093|282|87|20|1|4|0|
c01ebc3fc2df3b6fe1384fe987505def08c891f6|Wed Oct 23 21:00:31 CEST 2013|Fix a flaky test. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55362090|0|0|0|351|3093|282|87|18|1|5|0|
bc1f5d201af24828ddc3382003851f19bf6e5e3a|Wed Oct 23 21:10:20 CEST 2013|Improve the javadoc for mod. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55370624|0|0|2|351|3093|282|87|19|16|5|0|
233bcf9e6e2f620d1ef1c25c019a09be66e73232|Wed Oct 23 21:15:06 CEST 2013|Improve mod javadoc even more. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55375877|0|0|2|351|3093|282|87|20|18|7|0|
aacd053ab2b26b11fb35ee6384dc2ce39b386a05|Wed Oct 23 21:24:54 CEST 2013|Explicitly test that BREAKING_WHITESPACE is a subset of WHITESPACE. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55422871|0|0|0|351|3093|282|87|21|2|5|0|
7f7904ad8ebab1cf62ec453a771e347cb831783a|Wed Oct 23 21:29:35 CEST 2013|Fix Equivalence#wrap documentation to match the appropriate usage of the method (and the javadoc on the Wrapper class) ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55467018|0|0|1|351|3093|282|87|21|38|5|0|
2e9fc05479a392533a4e048d00a9599a8bd71df6|Fri Oct 25 17:07:26 CEST 2013|Ensure that failures get logged before transitionService is called.|0|0|1|351|3093|282|87|19|63|8|0|
ec0554c2e39714da35a95615787645ad4b611337|Fri Oct 25 17:12:27 CEST 2013|Migrate from deprecated InternetDomainName.name() to equivalent toString(). ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55556636|0|0|1|351|3093|282|87|23|8|6|0|
fc8c61cf703155f85b00b30cd11fc11b53947953|Fri Oct 25 23:54:19 CEST 2013|Warnings-related cleanup to c.g.c.base and its tests. Ruthlessly standardizing the comment we use so these can potentially be replaced with string constants one day. In some cases I have actually removed unjustified suppressions. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55637082|0|0|8|351|3093|282|87|31|50|5|0|
ba7eac07eb85fa67168c56b2c7aa0e8172f9c7e6|Sat Oct 26 00:16:33 CEST 2013|s/delimeter/separator/. We converged on "separator" a while ago, but missed fixing this one because it's misspelled.|0|0|1|351|3093|282|87|24|11|6|0|
27e38e746eec4835d71a94a83532e5a5d1bc8c6b|Tue Oct 29 22:32:18 CET 2013|Remove deprecated methods that had been hanging around without specified removal dates / Guava versions: - ImmutableSet.of(E[]), which has been replaced by copyOf(E[]) and which was removed from the "plain Java" code long ago but has hung around in the GWT version. - InternetDomainName.fromLenient() and name(), which have been replaced by from() and toString(). ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55803460|0|0|1|351|3091|282|85|21|45|6|2|BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.net.InternetDomainName.name(), newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.net.InternetDomainName.fromLenient(java.lang.String), newSymbol=]
516d029c5b65f833df58c3cc0cdd0f8e3b06c6a8|Tue Oct 29 22:36:35 CET 2013|Fixed incorrect placement of { in Iterables.contains method. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55810948|0|0|1|351|3091|282|85|22|56|5|0|
53a99310959a8d91420162a1116225acce5082dd|Wed Oct 30 19:50:09 CET 2013|Remove the jsr-330 annotations from ServiceManager and remove javax.inject from the guava pom.xml since this was the only use.|0|0|1|351|3091|282|85|21|62|7|0|
cff5df6b48b892574975dc045f6ed3552d4b3d1d|Wed Oct 30 23:38:47 CET 2013|Remove beans.xml from Guava.|0|0|0|351|3091|282|85|20|2|5|0|
dece9b43b0fcaf9ffc509e7d9b348bd4e9ffd130|Tue Nov 05 21:06:23 CET 2013|Fix incorrect reference to in javadoc. Iterator should be iterable. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=55950925|0|0|1|351|3091|282|85|22|58|4|0|
adc5bb87fb2948b24ec57d99f96f54140132890f|Tue Nov 05 21:11:33 CET 2013|Use CollectPreconditions.checkNonnegative more widely in common.collect. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56097311|0|0|12|351|3091|282|85|32|110|12|10|BC[kind=METHOD_NOW_FINAL, impactedSymbol=com.google.common.collect.AbstractMultimap.containsEntry(java.lang.Object,java.lang.Object), newSymbol=com.google.common.collect.AbstractMultimap.containsEntry(java.lang.Object,java.lang.Object)],BC[kind=METHOD_NOW_FINAL, impactedSymbol=com.google.common.collect.AbstractMultimap.keys(), newSymbol=com.google.common.collect.AbstractMultimap.keys()],BC[kind=METHOD_NOW_FINAL, impactedSymbol=com.google.common.collect.AbstractMultimap.hashCode(), newSymbol=com.google.common.collect.AbstractMultimap.hashCode()],BC[kind=METHOD_NOW_FINAL, impactedSymbol=com.google.common.collect.AbstractMultimap.remove(java.lang.Object,java.lang.Object), newSymbol=com.google.common.collect.AbstractMultimap.remove(java.lang.Object,java.lang.Object)],BC[kind=METHOD_NOW_FINAL, impactedSymbol=com.google.common.collect.AbstractMultimap.isEmpty(), newSymbol=com.google.common.collect.AbstractMultimap.isEmpty()],BC[kind=METHOD_NOW_FINAL, impactedSymbol=com.google.common.collect.AbstractMultimap.toString(), newSymbol=com.google.common.collect.AbstractMultimap.toString()],BC[kind=METHOD_NOW_FINAL, impactedSymbol=com.google.common.collect.AbstractMultimap.putAll(K,java.lang.Iterable<? extends V>), newSymbol=com.google.common.collect.AbstractMultimap.putAll(K,java.lang.Iterable<? extends V>)],BC[kind=METHOD_NOW_FINAL, impactedSymbol=com.google.common.collect.AbstractMultimap.containsValue(java.lang.Object), newSymbol=com.google.common.collect.AbstractMultimap.containsValue(java.lang.Object)],BC[kind=METHOD_NOW_FINAL, impactedSymbol=com.google.common.collect.AbstractMultimap.putAll(com.google.common.collect.Multimap<? extends K,? extends V>), newSymbol=com.google.common.collect.AbstractMultimap.putAll(com.google.common.collect.Multimap<? extends K,? extends V>)],BC[kind=METHOD_NOW_FINAL, impactedSymbol=com.google.common.collect.AbstractMultimap.keySet(), newSymbol=com.google.common.collect.AbstractMultimap.keySet()]
e45d675657f1df34ceb9e84c5f998ee9856e8614|Wed Nov 06 20:29:20 CET 2013|Make ImmutableClassToInstanceMap serializable. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56232403|0|0|1|351|3091|282|85|31|44|5|0|
db10165f367fe754b81731ff5ac87896b65f4823|Tue Nov 12 23:28:12 CET 2013|Lazy-initialize all the things (in Hashing). For some of these this may be overkill but we have reports of major <clinit> slowness on Android.|0|0|1|351|3091|282|85|19|13|5|0|
c04ce8993e4af2467e43636ec67068bf90b9a7fd|Tue Nov 12 23:29:16 CET 2013|Lots of minor cleanups and simplifications. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56467585|0|0|0|351|3091|282|85|29|2|7|0|
b33a527769bf0b2866289143879dbed7fcfe8fd3|Tue Nov 12 23:31:19 CET 2013|Add EvictingQueue.remainingCapacity(). ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56474670|0|0|1|351|3092|282|85|28|39|5|0|
8923e48737bb4dc5d4ceea7d09926cff1bc50af4|Tue Nov 12 23:32:23 CET 2013|Optimize Utf8.encodedLength even more, at the cost of increased complexity. I continue to be surprised by the size of the branch-mispredict penalty.|0|0|1|351|3092|282|85|21|9|6|0|
a22e901ee37aaa555d1351a48fe294f3b795c203|Tue Nov 12 23:34:33 CET 2013|Mark a test that uses StringBuilder.appendCodePoint as GwtIncompatible. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56553406|0|0|0|351|3092|282|85|19|2|5|0|
9c85f48ed7ba09315feda7784f1d5f686dd63711|Tue Nov 19 01:58:17 CET 2013|Update Mozilla public suffix list from 2013-06-06 to 2013-11-07. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56847666|0|0|1|351|3092|282|85|21|35|7|0|
a4a491611174be8cfb37e816f06f32e32b3b4414|Tue Nov 19 02:03:51 CET 2013|Shuffling from internal-only changes. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56868933|0|0|0|351|3092|282|85|22|2|5|0|
7b006c485b0774137c05f17dbf29de7e59efd8ce|Tue Nov 19 17:22:12 CET 2013|Rewrite the Tld Pattern generator.|1|0|3|351|3092|282|85|23|46|5|0|
986b8f55615df073fd190e7dfd19c605dc4a3587|Tue Nov 19 17:27:14 CET 2013|Fix some typos in Equivalence. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56907469|0|0|1|351|3092|282|85|19|36|6|0|
95ce1df9aac3f643767db2a03f06bc1bd070ba66|Tue Nov 19 17:35:55 CET 2013|Remove Stopwatch.elapsedTime and elaspedMillis ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56909797|0|0|1|351|3090|282|83|20|9|5|2|BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.base.Stopwatch.elapsedTime(java.util.concurrent.TimeUnit), newSymbol=],BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.base.Stopwatch.elapsedMillis(), newSymbol=]
f37e8d9ef242311094907d540616efc119879d3d|Wed Nov 20 01:09:28 CET 2013|Add warning to CharMatcher.DIGIT ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56937982|0|0|1|351|3090|282|83|22|13|6|0|
b9d7edb0aac03395ac2d5db55612462053f1c104|Wed Nov 20 18:39:37 CET 2013|Remove checkNotNulls in MapJoiner that existed to satisfy NullPointerTester before it accepted UnsupportedOperationException ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56953505|0|0|1|351|3090|282|83|21|10|5|0|
837d163fef75c1062d4c1d0becb31c7b54f01561|Wed Nov 20 18:44:46 CET 2013|Specify that behavior is undefined for non-ASCII input. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56954960|0|0|1|351|3090|282|83|21|9|5|0|
2bab5a67a8e074cfa17ce7737f5b393a9e5b9b11|Wed Nov 20 20:07:07 CET 2013|Belatedly add Justin's comments from an old email exchange. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56987273|0|0|1|351|3090|282|83|18|16|5|0|
7065d8d868f0794065a9472e7a93660fb17a5481|Wed Nov 20 20:17:56 CET 2013|Minor changes to TearDownStack: - Changed logger to be private and removed explicit static reference. - Removed t.getMessage() in logging statement as this is duplicated when t is printed. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56992155|0|0|0|351|3090|282|83|19|2|5|0|
351689a60bfb2c754c7f24e5d673d5d3ef183856|Thu Nov 21 00:37:46 CET 2013|Don't use Preconditions.checkArgument in primitives checkedCast methods, as it boxes for what should be a very fast method. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56995761|0|0|5|351|3090|282|83|23|27|8|0|
5e6f89d817aa9d7f1c54c0fa7d17ce3bed5d7be8|Thu Nov 21 04:10:44 CET 2013|Rollback of changelist 56906311.|0|1|3|351|3090|282|83|23|42|5|0|
78f29ce2cc5a71253073a3ffb2c1ee52fb295429|Thu Nov 21 04:23:32 CET 2013|Add Ascii.truncate methods, which truncate a string to a maximum length, appending a string such as "..." as an indicator if the resulting string was truncated. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=56998047|0|0|1|351|3092|282|83|21|9|5|0|
